2023-11-21 13:17:04,427 INFO    StreamThr :362666 [internal.py:wandb_internal():86] W&B internal server running at pid: 362666, started at: 2023-11-21 13:17:04.426815
2023-11-21 13:17:07,969 INFO    HandlerThread:362666 [interfaces.py:finish():202] Joined memory monitor
2023-11-21 13:17:07,969 INFO    HandlerThread:362666 [interfaces.py:finish():202] Joined network monitor
2023-11-21 13:17:07,969 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:07,969 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-21 13:17:07,969 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 3
2023-11-21 13:17:07,969 DEBUG   SenderThread:362666 [sender.py:send():380] send: stats
2023-11-21 13:17:07,969 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:07,970 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-21 13:17:07,970 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:07,970 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-21 13:17:07,970 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 4
2023-11-21 13:17:07,970 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:07,970 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-21 13:17:07,970 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:07,970 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-21 13:17:07,970 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 5
2023-11-21 13:17:07,970 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:07,970 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-21 13:17:07,971 DEBUG   SenderThread:362666 [sender.py:send():380] send: summary
2023-11-21 13:17:07,971 INFO    SenderThread:362666 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-21 13:17:07,971 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:07,971 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-21 13:17:07,971 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 6
2023-11-21 13:17:07,971 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:07,971 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-21 13:17:07,972 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:07,972 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-21 13:17:07,974 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: status_report
2023-11-21 13:17:08,206 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 7
2023-11-21 13:17:08,206 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:08,206 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-21 13:17:08,207 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:08,207 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-21 13:17:08,937 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-21 13:17:08,951 INFO    Thread-12 :362666 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/wandb-summary.json
2023-11-21 13:17:08,951 INFO    Thread-12 :362666 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/config.yaml
2023-11-21 13:17:09,013 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 8
2023-11-21 13:17:09,013 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: poll_exit
2023-11-21 13:17:09,013 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:09,014 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-21 13:17:09,014 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:09,014 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-21 13:17:09,014 INFO    SenderThread:362666 [job_builder.py:build():298] Attempting to build job artifact
2023-11-21 13:17:09,014 INFO    SenderThread:362666 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-21 13:17:09,031 INFO    SenderThread:362666 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-21 13:17:09,039 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 9
2023-11-21 13:17:09,040 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:09,040 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-21 13:17:09,040 DEBUG   SenderThread:362666 [sender.py:send():380] send: artifact
2023-11-21 13:17:09,937 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-21 13:17:09,951 INFO    Thread-12 :362666 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/output.log
2023-11-21 13:17:10,091 INFO    SenderThread:362666 [sender.py:send_artifact():1458] sent artifact job-https___github.com_Miinuuu_myfi.git_vfi_src_models_test.py - {'id': 'QXJ0aWZhY3Q6NjQ0MzI5MTQx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNzM5ODc2Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQ0MzI5MTQx', 'versionIndex': 0}}}
2023-11-21 13:17:10,091 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:10,091 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-21 13:17:10,091 INFO    SenderThread:362666 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-21 13:17:10,951 INFO    SenderThread:362666 [dir_watcher.py:finish():388] scan: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files
2023-11-21 13:17:10,951 INFO    SenderThread:362666 [dir_watcher.py:finish():402] scan save: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/wandb-metadata.json wandb-metadata.json
2023-11-21 13:17:10,951 INFO    SenderThread:362666 [dir_watcher.py:finish():402] scan save: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/requirements.txt requirements.txt
2023-11-21 13:17:10,951 INFO    SenderThread:362666 [dir_watcher.py:finish():402] scan save: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/wandb-summary.json wandb-summary.json
2023-11-21 13:17:10,952 INFO    SenderThread:362666 [dir_watcher.py:finish():402] scan save: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/conda-environment.yaml conda-environment.yaml
2023-11-21 13:17:10,952 INFO    SenderThread:362666 [dir_watcher.py:finish():402] scan save: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/output.log output.log
2023-11-21 13:17:10,952 INFO    SenderThread:362666 [dir_watcher.py:finish():402] scan save: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/config.yaml config.yaml
2023-11-21 13:17:10,952 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 10
2023-11-21 13:17:10,952 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: poll_exit
2023-11-21 13:17:10,952 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:10,954 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-21 13:17:10,954 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:10,954 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-21 13:17:10,954 INFO    SenderThread:362666 [file_pusher.py:finish():175] shutting down file pusher
2023-11-21 13:17:11,485 INFO    wandb-upload_1:362666 [upload_job.py:push():131] Uploaded file /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/requirements.txt
2023-11-21 13:17:11,659 INFO    wandb-upload_0:362666 [upload_job.py:push():131] Uploaded file /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/wandb-summary.json
2023-11-21 13:17:11,733 INFO    wandb-upload_3:362666 [upload_job.py:push():131] Uploaded file /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/output.log
2023-11-21 13:17:11,738 INFO    wandb-upload_4:362666 [upload_job.py:push():131] Uploaded file /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/config.yaml
2023-11-21 13:17:11,766 INFO    wandb-upload_2:362666 [upload_job.py:push():131] Uploaded file /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/files/conda-environment.yaml
2023-11-21 13:17:11,966 INFO    Thread-11 :362666 [sender.py:transition_state():613] send defer: 11
2023-11-21 13:17:11,966 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:11,966 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-21 13:17:11,967 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:11,967 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-21 13:17:11,967 INFO    SenderThread:362666 [file_pusher.py:join():181] waiting for file pusher
2023-11-21 13:17:11,967 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 12
2023-11-21 13:17:11,967 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:11,967 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-21 13:17:11,967 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:11,967 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-21 13:17:11,967 INFO    SenderThread:362666 [file_stream.py:finish():595] file stream finish called
2023-11-21 13:17:12,185 INFO    SenderThread:362666 [file_stream.py:finish():599] file stream finish is done
2023-11-21 13:17:12,185 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 13
2023-11-21 13:17:12,185 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:12,185 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-21 13:17:12,185 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:12,185 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-21 13:17:12,185 INFO    SenderThread:362666 [sender.py:transition_state():613] send defer: 14
2023-11-21 13:17:12,185 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:17:12,185 INFO    HandlerThread:362666 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-21 13:17:12,186 DEBUG   SenderThread:362666 [sender.py:send():380] send: final
2023-11-21 13:17:12,186 DEBUG   SenderThread:362666 [sender.py:send():380] send: footer
2023-11-21 13:17:12,186 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: defer
2023-11-21 13:17:12,186 INFO    SenderThread:362666 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-21 13:17:12,186 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-21 13:17:12,186 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: server_info
2023-11-21 13:17:12,186 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: get_summary
2023-11-21 13:17:12,187 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: poll_exit
2023-11-21 13:17:12,187 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: server_info
2023-11-21 13:17:12,188 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-21 13:17:12,188 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-21 13:17:12,189 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: job_info
2023-11-21 13:17:12,383 DEBUG   SenderThread:362666 [sender.py:send_request():407] send_request: job_info
2023-11-21 13:17:12,383 INFO    MainThread:362666 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-21 13:17:12,383 INFO    MainThread:362666 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-21 13:17:12,383 INFO    MainThread:362666 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-21 13:17:12,384 DEBUG   HandlerThread:362666 [handler.py:handle_request():146] handle_request: shutdown
2023-11-21 13:17:12,384 INFO    HandlerThread:362666 [handler.py:finish():866] shutting down handler
2023-11-21 13:17:13,189 INFO    WriterThread:362666 [datastore.py:close():294] close: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131704-czii4z2p/run-czii4z2p.wandb
2023-11-21 13:17:13,383 INFO    SenderThread:362666 [sender.py:finish():1536] shutting down sender
2023-11-21 13:17:13,383 INFO    SenderThread:362666 [file_pusher.py:finish():175] shutting down file pusher
2023-11-21 13:17:13,383 INFO    SenderThread:362666 [file_pusher.py:join():181] waiting for file pusher
